Campaign_ID,Product_ID,Budget,Clicks,Conversions,Revenue_Generated,ROI,Customer_ID,Subscription_Tier,Subscription_Length,Flash_Sale_ID,Discount_Level,Units_Sold,Bundle_ID,Bundle_Price,Customer_Satisfaction_Post_Refund,Common_Keywords
CMP_Q7QWFU,PROD_J7TRWH,40244.52,1662,731,95443.29,2.84,CUST_CA27SB,Standard,8,FLASH_JBH2C5,15,94,BNDL_LDJERA,132.31,4,Innovative
CMP_XI452J,PROD_UDWDA3,8110.64,3455,733,34434.24,1.7,CUST_C9QKN0,Standard,9,FLASH_PSGSQA,28,110,BNDL_U4BUEL,473.48,3,Durable
CMP_7C9AND,PROD_NFF4F3,46580.78,1359,44,19328.33,4.63,CUST_QBKQ48,Basic,20,FLASH_GQT45H,10,32,BNDL_Q2XOJW,105.47,3,Durable
CMP_HMXWG0,PROD_VZGU6E,33956.75,51,794,88277.65,4.1,CUST_PXWE7P,Basic,23,FLASH_H9SMVQ,51,65,BNDL_2T1JME,267.34,2,Innovative
CMP_ZX5QZ7,PROD_NAQH2G,41688.24,1834,581,74837.96,4.65,CUST_AL4CPV,Standard,23,FLASH_1NZP7Q,66,193,BNDL_NBTCS9,339.47,3,Durable
CMP_HO0EXA,PROD_WALZQ2,19164.98,536,829,63015.78,3.32,CUST_LX8N82,Basic,27,FLASH_4QTDNZ,67,55,BNDL_GPH0TN,499.85,3,Affordable
CMP_XAPKT5,PROD_EKALZK,10875.99,829,998,45034.28,1.56,CUST_XUCEXF,Standard,33,FLASH_2BPO6S,62,189,BNDL_Y795M2,234.22,2,Innovative
CMP_JE8YWR,PROD_825HXE,18916.76,4739,706,35840.36,2.1,CUST_3EU9M2,Standard,13,FLASH_D0BFCA,17,82,BNDL_Q09WCS,485.38,2,Innovative
CMP_1PLGSL,PROD_Z0DQDW,49803.54,1693,620,90729.51,3.31,CUST_SFP1RS,Standard,13,FLASH_1HVZ3K,28,129,BNDL_CMC5AK,294.03,4,Durable
CMP_PGFQMT,PROD_W896BD,41970.88,3363,290,91267.43,2.06,CUST_2JY7Q9,Premium,14,FLASH_G8Y4GZ,15,137,BNDL_S08YOS,459.54,1,Innovative
CMP_1CMPEI,PROD_6XQ21W,34314.84,169,848,64030.43,4.78,CUST_C1SBBB,Standard,6,FLASH_AS52HW,42,68,BNDL_4PWSZ9,326.73,4,Affordable
CMP_A0R3XK,PROD_WTNM5O,2552.44,4323,4,51510.1,3.64,CUST_JNNSDF,Basic,35,FLASH_B3U4S1,14,130,BNDL_9QF7D7,424.93,1,Affordable
CMP_WCG8G4,PROD_191BJ3,14333.2,3328,952,1008.88,1.32,CUST_EM7KPN,Standard,31,FLASH_XASNQ7,49,31,BNDL_LNKWMI,372.87,1,Stylish
CMP_8NC21I,PROD_3EAH22,49253.61,3639,181,65309.79,1.3,CUST_33GK2Z,Premium,14,FLASH_MYI6YY,23,136,BNDL_HB8Q5D,437.2,2,Durable
CMP_3JEJPJ,PROD_0FQ4DF,32101.86,3179,850,96567.34,0.52,CUST_97QY1C,Premium,18,FLASH_6W3HWY,57,88,BNDL_KSMGL7,300.78,3,Innovative
CMP_YX26FK,PROD_VCO473,26142.53,2528,510,11617.31,4.06,CUST_W33TQB,Premium,7,FLASH_6VZL0X,67,187,BNDL_UUPEHK,168.57,2,Durable
CMP_4ZLQR6,PROD_B98S6X,30695.32,3915,927,14285.68,4.85,CUST_RKHVHT,Basic,17,FLASH_WS5V62,53,20,BNDL_N4O68F,101.36,4,Innovative
CMP_6877OY,PROD_1CVDG8,42745.02,1569,665,70442.21,3.44,CUST_8DPDS1,Basic,4,FLASH_996MVQ,12,161,BNDL_C6M23X,288.59,3,Durable
CMP_WQ55OP,PROD_4RPOPJ,25535.02,3800,768,64753.1,1.09,CUST_3U9FUO,Standard,24,FLASH_GXEVOY,25,59,BNDL_IIUBX3,137.08,1,Innovative
CMP_PH804Y,PROD_JGSY87,24692.23,895,696,42671.1,3.34,CUST_Z483AU,Standard,23,FLASH_ZPD9NB,50,117,BNDL_QGZNZK,434.21,1,Stylish
CMP_142Y1D,PROD_J377JM,31489.3,2832,425,67969.48,2.68,CUST_PTDY9D,Basic,22,FLASH_YK2XLP,53,60,BNDL_QKKMUR,229.04,3,Stylish
CMP_G4ERER,PROD_WEGRQ2,39871.55,3255,932,79958.52,1.84,CUST_8M0C5C,Basic,32,FLASH_PZIUQY,38,183,BNDL_6D4XY6,145.78,1,Innovative
CMP_2GGE3C,PROD_6QLS12,19823.97,2342,436,60593.93,1.64,CUST_MVB7EI,Standard,12,FLASH_NRHCZX,26,113,BNDL_E48SGI,107.35,3,Innovative
CMP_O9R2LK,PROD_8O67IU,46901.44,693,671,13548.03,2.48,CUST_WT1607,Standard,7,FLASH_GHDB7K,58,196,BNDL_H9OHSY,453.24,2,Innovative
CMP_2BW7TH,PROD_5R4EFG,18066.62,177,25,10241.43,3.53,CUST_8F1116,Standard,18,FLASH_APCWBP,30,142,BNDL_ZJMU2F,471.66,3,Innovative
CMP_DZ72A5,PROD_4EGSSN,10314.0,1622,65,12030.96,1.91,CUST_V8I2TI,Standard,22,FLASH_ULJZHK,41,5,BNDL_3DBO0L,101.33,2,Affordable
CMP_7JGOLK,PROD_B37NE6,31995.88,3949,828,42252.55,2.82,CUST_HKW7MP,Premium,32,FLASH_S2BTF2,34,93,BNDL_J397D9,141.3,3,Innovative
CMP_JQKVV5,PROD_P8SH34,43576.79,1327,518,35633.15,3.36,CUST_06JI76,Standard,22,FLASH_HLLEBX,46,139,BNDL_J0CTWJ,411.88,2,Innovative
CMP_9F4K8L,PROD_51KZI7,11778.23,2848,592,76654.21,2.21,CUST_3DKBJJ,Standard,15,FLASH_YZ8IPG,44,134,BNDL_V0OU93,342.19,4,Durable
CMP_I15IEB,PROD_M65LEX,3635.55,2953,238,3030.79,3.44,CUST_K3M2OJ,Premium,3,FLASH_6HOMNR,59,173,BNDL_VUFSYE,314.67,4,Affordable
CMP_PSWV3X,PROD_VZ35SV,6793.79,190,595,15682.06,0.66,CUST_8AU2U4,Premium,27,FLASH_SA5G3R,35,81,BNDL_CRW2W4,87.11,4,Stylish
CMP_3SYWKN,PROD_GC8WA0,29866.53,1547,662,62352.97,1.28,CUST_9U302H,Basic,22,FLASH_UBO8SC,57,15,BNDL_YHWHO6,462.75,4,Stylish
CMP_32AX0F,PROD_HE8EGW,748.83,3670,632,48976.86,1.46,CUST_QPP4WD,Standard,2,FLASH_5T7K2P,19,133,BNDL_HZNHYU,374.5,2,Affordable
CMP_LF2PDQ,PROD_C77VKR,27650.38,3897,326,28405.13,3.1,CUST_KLG85L,Standard,34,FLASH_26UL39,41,141,BNDL_G22Q78,497.45,2,Affordable
CMP_A6E7GI,PROD_VOJKA7,31237.71,4193,717,42933.5,4.09,CUST_3Q0UFY,Standard,31,FLASH_7NG1DT,50,114,BNDL_ZHFCOL,209.6,4,Durable
CMP_BNK120,PROD_AX7GTZ,12364.9,3873,179,56500.18,4.69,CUST_JV5RC6,Premium,12,FLASH_M6RZAN,63,24,BNDL_DP17X4,322.91,1,Affordable
CMP_FXDVWG,PROD_QWEWDS,20602.22,265,536,12105.29,3.53,CUST_1LC81K,Basic,10,FLASH_21JV2P,31,12,BNDL_SGFUJK,464.98,3,Innovative
CMP_MXEYWT,PROD_1X24TB,27986.02,480,15,59468.3,4.03,CUST_C452QI,Standard,32,FLASH_KEI9R0,61,27,BNDL_TRQNSX,221.95,2,Affordable
CMP_JWORRK,PROD_269V2N,48586.35,3999,932,90120.61,4.05,CUST_M9ZEWM,Basic,29,FLASH_XZA7R3,15,37,BNDL_POA3CR,251.12,3,Durable
CMP_WPPFO0,PROD_R9YIYM,48920.73,535,366,70268.67,2.38,CUST_DZLQFJ,Premium,24,FLASH_Y2413F,20,16,BNDL_L7RG1V,444.47,3,Durable
CMP_Z3I7CS,PROD_RWOSBM,6957.97,1040,213,2014.12,2.22,CUST_Y8JSJ5,Premium,16,FLASH_ASY2ID,40,150,BNDL_1GEQ0V,437.85,1,Innovative
CMP_1VCIHU,PROD_JQ657L,19291.48,1247,339,4973.53,0.72,CUST_KMJU8I,Basic,17,FLASH_ONEQH2,16,57,BNDL_N2CWWC,61.12,2,Stylish
CMP_D2XFZV,PROD_HAQKG9,14353.22,4528,865,3891.24,1.61,CUST_AISONZ,Premium,11,FLASH_594WAH,15,81,BNDL_EQFKWH,350.46,4,Durable
CMP_WWZ98Z,PROD_4W9EQ2,37691.72,2629,483,57448.77,3.49,CUST_XTXWUV,Premium,13,FLASH_ZXDHYL,17,25,BNDL_LT63YG,319.89,4,Durable
CMP_FIRXBY,PROD_SD7Z2H,21412.08,159,369,30821.27,2.89,CUST_I2CQWG,Standard,25,FLASH_56MZFW,69,9,BNDL_GB7Q5K,204.26,1,Affordable
CMP_3B8L2Z,PROD_3RU2QU,41467.0,1837,855,4786.8,3.93,CUST_K5X0PG,Basic,19,FLASH_0L5JHE,47,77,BNDL_987EL6,297.25,2,Innovative
CMP_5JKBHH,PROD_UI2I4N,47218.86,2865,750,5405.74,3.14,CUST_YL9UJU,Basic,13,FLASH_GU82DW,47,121,BNDL_JWTAWF,266.17,1,Affordable
CMP_MLB9GT,PROD_75KBOK,36939.2,4398,661,36162.15,4.65,CUST_O1IYV4,Standard,2,FLASH_L7U2VR,40,166,BNDL_DDZIIR,98.88,1,Durable
CMP_520IOK,PROD_GSJUU2,20350.32,4489,844,72949.64,3.9,CUST_EQXOAA,Standard,30,FLASH_OKVPRR,57,177,BNDL_IPHOTC,91.14,2,Durable
CMP_VQ8QLW,PROD_AWAGVG,12600.21,259,822,98655.23,1.58,CUST_ZLEF1X,Premium,2,FLASH_Q26KZE,45,148,BNDL_2HEOPK,239.81,3,Affordable
CMP_SH7X9K,PROD_HNKLLM,20987.0,2073,295,49190.4,0.9,CUST_TV8TOF,Basic,26,FLASH_FO098I,10,117,BNDL_KFK170,232.23,2,Durable
CMP_5M93WO,PROD_91YHGL,31304.24,2362,537,71177.2,3.36,CUST_FW8X6T,Standard,32,FLASH_G143U8,11,163,BNDL_WJWZJ3,396.94,2,Innovative
CMP_UTN5R4,PROD_MEMMCB,7496.75,3667,182,56273.3,4.46,CUST_YQ4JFG,Basic,14,FLASH_655AUD,45,43,BNDL_GYE674,414.2,1,Stylish
CMP_21Z5SA,PROD_PUEQXI,11340.09,2477,54,63869.8,2.7,CUST_XS1QH8,Premium,34,FLASH_B2EYZO,50,166,BNDL_PY0Y60,243.3,1,Stylish
CMP_077AB6,PROD_0MA3DH,37622.82,2577,311,66632.13,4.36,CUST_O27Y5F,Standard,19,FLASH_GSSKRY,45,77,BNDL_UZHSXD,397.11,1,Affordable
CMP_11M3FX,PROD_X50TDL,25027.36,3793,577,40095.67,0.5,CUST_76DXUW,Basic,10,FLASH_6JSQTG,68,47,BNDL_GPIQ10,254.26,1,Affordable
CMP_X45IPF,PROD_1NJHBJ,2749.67,1240,345,88998.06,3.45,CUST_PES4Z2,Standard,27,FLASH_50SXIH,60,170,BNDL_6VCF9J,372.81,1,Affordable
CMP_JO11DB,PROD_8XSLIA,24897.18,4677,696,18364.13,2.47,CUST_9F0LTZ,Premium,3,FLASH_L6OXYW,22,90,BNDL_Q8PUOP,289.63,3,Durable
CMP_LN2M5Z,PROD_7A4EIC,42776.19,1495,168,39477.24,4.88,CUST_4VABJP,Premium,30,FLASH_N1RPHW,56,199,BNDL_8T17F2,403.2,4,Affordable
CMP_PF4ZOK,PROD_89XR0Z,5045.86,2647,797,45618.16,4.93,CUST_XC70YL,Premium,11,FLASH_PP9T28,42,88,BNDL_51LBI0,375.45,2,Innovative
CMP_2S15AA,PROD_7BC608,48625.48,3190,593,78684.66,3.28,CUST_AL3403,Basic,25,FLASH_B6QSW7,56,97,BNDL_6WHYPT,352.1,1,Durable
CMP_2B1Z6R,PROD_YXF1I3,44675.28,269,281,92042.36,4.76,CUST_72ILSD,Standard,26,FLASH_MWGMCG,32,87,BNDL_DICWCV,153.23,4,Durable
CMP_4HTEFP,PROD_X3RSQI,49341.9,1542,142,47831.69,1.2,CUST_OW0BG4,Standard,13,FLASH_TDD0RN,52,96,BNDL_O8CN8E,61.63,4,Innovative
CMP_CESWKU,PROD_I29KSP,15608.78,591,55,57374.02,0.72,CUST_4288RA,Basic,13,FLASH_QC211U,43,184,BNDL_JU1O73,331.71,1,Stylish
CMP_GS0AHY,PROD_RJPRBW,42367.82,1804,996,3247.0,2.12,CUST_UER2A7,Premium,28,FLASH_VN83AD,63,43,BNDL_RIUUV5,395.86,3,Durable
CMP_FXETD4,PROD_3KVP0E,10188.25,1442,656,87706.88,1.32,CUST_R8965T,Premium,23,FLASH_FSIRZN,37,137,BNDL_UJN4SZ,181.61,4,Durable
CMP_JAOZL8,PROD_C8MZGA,21108.65,3787,473,24990.37,1.62,CUST_V2KTQ7,Basic,13,FLASH_XEHCIX,30,168,BNDL_G7XZWR,104.12,3,Affordable
CMP_N911S8,PROD_UBTJ1A,48155.1,3828,293,77112.23,4.45,CUST_R6V7D1,Premium,21,FLASH_A1NK29,37,142,BNDL_08Z25N,447.14,2,Durable
CMP_0I18A8,PROD_8C9PO1,9839.99,3591,582,64792.66,3.37,CUST_9RWTVD,Premium,19,FLASH_UGC9IU,24,37,BNDL_IUJQY5,122.2,3,Durable
CMP_DZ121G,PROD_62NQP5,38799.8,4201,597,52907.59,2.91,CUST_QBXPXB,Premium,11,FLASH_4XZ6ZW,16,172,BNDL_HE9BTG,145.24,2,Affordable
CMP_Q847BT,PROD_4FUV9J,11760.69,4682,468,18774.5,3.95,CUST_0MOKDR,Premium,28,FLASH_OXY1OH,51,45,BNDL_HN5FZ3,213.2,3,Affordable
CMP_OA82Y5,PROD_OQ2KV4,6937.74,3743,931,9039.06,2.73,CUST_EZL3UH,Standard,7,FLASH_Y727V8,29,82,BNDL_WK6CFV,112.92,4,Durable
CMP_8YJCZG,PROD_Q487KR,9446.34,2941,634,65079.81,3.92,CUST_S96XM3,Standard,32,FLASH_E3PP4R,45,181,BNDL_J0C29E,190.13,3,Stylish
CMP_T8AKPS,PROD_TXIKG6,49172.58,3457,384,95653.94,1.0,CUST_4AXK2G,Premium,14,FLASH_PO8DER,28,133,BNDL_W7GBJN,411.6,1,Affordable
CMP_FEQ0DA,PROD_YLMBFJ,29082.2,1015,894,28794.63,4.99,CUST_69RK7Y,Basic,28,FLASH_DAJDTF,34,44,BNDL_5LQE0F,473.36,3,Stylish
CMP_7JLNTK,PROD_MQ96KM,44535.11,2196,822,15604.88,3.24,CUST_AOB75Y,Standard,17,FLASH_NP7G7O,45,5,BNDL_ZTQ51V,417.97,4,Innovative
CMP_8H9WCN,PROD_XMEFAO,49541.69,3297,27,51274.58,2.84,CUST_GOSBKT,Premium,34,FLASH_H1DZIX,31,57,BNDL_3AP023,300.56,4,Affordable
CMP_43FSAV,PROD_NPP3A8,19486.62,1762,884,82513.44,4.83,CUST_P6GNI0,Basic,13,FLASH_428ODG,31,23,BNDL_XUYTXR,265.26,4,Durable
CMP_5ND3WB,PROD_KX0970,39714.64,3007,53,38146.38,1.12,CUST_ZYKBXT,Basic,25,FLASH_NAHXSA,59,111,BNDL_III4WN,432.8,4,Stylish
CMP_RKEEW6,PROD_PTJ3ME,30345.5,1637,529,44696.1,3.38,CUST_IGDMTQ,Basic,9,FLASH_Z887O0,17,71,BNDL_APLOZ5,353.53,3,Durable
CMP_ZMO31B,PROD_8CBYF5,26772.84,1469,295,3221.23,3.39,CUST_CV6DVE,Basic,9,FLASH_ZFL58O,68,27,BNDL_SRDO5H,350.03,3,Stylish
CMP_ZQ5OF6,PROD_JIGA4H,39873.95,929,556,27067.89,4.03,CUST_F17EQV,Standard,8,FLASH_QMAKD0,14,136,BNDL_UUCJYA,365.83,2,Innovative
CMP_8TOD7N,PROD_TK56AZ,48384.72,4551,516,58305.4,3.28,CUST_MWCV1N,Basic,2,FLASH_P6G2GQ,64,58,BNDL_YA5ZXT,204.13,4,Innovative
CMP_CJUDDF,PROD_3FCH01,36523.64,3489,261,95940.17,2.05,CUST_N1MPFM,Basic,15,FLASH_ZIRY4K,22,105,BNDL_MIO090,335.91,2,Affordable
CMP_WZE925,PROD_NNS51P,7222.62,4854,688,73177.59,3.22,CUST_KSVVKO,Premium,13,FLASH_P968OI,59,102,BNDL_TIP4HY,189.04,3,Affordable
CMP_SPIQM3,PROD_X2APB4,32869.35,34,164,26046.41,4.58,CUST_WBTDP8,Standard,13,FLASH_JHL302,42,94,BNDL_D0BFZB,464.74,2,Durable
CMP_BS9W93,PROD_ZKVE8U,16994.41,2731,632,14280.21,3.12,CUST_CO2BAW,Standard,2,FLASH_U97VFX,30,89,BNDL_5X6GF6,470.8,4,Stylish
CMP_UIMUDA,PROD_L6A50A,39955.48,1662,556,17086.11,3.64,CUST_5PWZAO,Basic,22,FLASH_N5F2XY,40,159,BNDL_TYGHGX,234.04,4,Durable
CMP_WLAYZM,PROD_3Q6PQB,43280.83,1911,177,5070.12,2.91,CUST_EUIX8S,Standard,18,FLASH_SIL8ND,60,29,BNDL_B2791Y,367.53,4,Stylish
CMP_1LZ40E,PROD_3RY7J9,30131.67,526,67,70088.95,2.62,CUST_XV0Z83,Standard,28,FLASH_H3GNI8,41,117,BNDL_DC5H1E,183.58,4,Affordable
CMP_52UEVB,PROD_M838C4,44609.94,3266,919,50787.77,2.46,CUST_1YXBTN,Premium,6,FLASH_0Y5745,27,53,BNDL_G9JQKC,351.87,1,Durable
CMP_A4L2XO,PROD_APN9AU,27699.29,2270,951,99346.38,3.68,CUST_DKD11R,Basic,23,FLASH_G4LK5T,66,193,BNDL_KRH8YN,248.96,4,Innovative
CMP_7LCA1O,PROD_5L1IQC,20136.89,3179,143,4654.9,1.92,CUST_JOKZDA,Standard,30,FLASH_JNAA1W,32,4,BNDL_0JL1UX,76.51,4,Durable
CMP_JWVI1V,PROD_SUR7HF,24737.98,4101,203,82787.83,4.66,CUST_6A1GQQ,Standard,33,FLASH_EVHY99,67,88,BNDL_WVDG3Y,204.19,2,Affordable
CMP_K2R5AK,PROD_6RWT2D,40331.96,3659,435,13000.61,4.76,CUST_BKVKYH,Basic,32,FLASH_K63SU6,43,177,BNDL_RDP7RW,187.25,2,Stylish
CMP_KGLW0T,PROD_HB7OBP,35645.3,666,429,70939.15,0.94,CUST_B44OQ8,Premium,33,FLASH_FF23QS,55,83,BNDL_NDAFUQ,90.43,3,Durable
CMP_EORI7H,PROD_9PNII7,29527.99,3732,789,90570.95,4.89,CUST_JDGNC7,Standard,13,FLASH_QNBY2X,24,99,BNDL_ZKHG9X,319.79,4,Durable
CMP_ZLZ630,PROD_MH4R4R,4976.43,2812,104,4467.1,4.89,CUST_YZLR3M,Basic,1,FLASH_GXA8SU,31,120,BNDL_U3MERQ,366.66,3,Innovative
CMP_X2KQQE,PROD_RZHG98,18272.31,2104,4,32892.05,1.77,CUST_8KTUPF,Premium,12,FLASH_G1MF9I,53,199,BNDL_D9FKRW,194.96,4,Innovative
CMP_HAH1EG,PROD_HWSYML,41942.26,2106,807,87755.41,1.76,CUST_EMM45Z,Premium,2,FLASH_S5W1VL,14,34,BNDL_4EX52H,149.67,4,Durable
CMP_HMU1YA,PROD_H5HYW9,48738.86,150,642,69745.44,2.77,CUST_2J13TJ,Basic,5,FLASH_I9UH38,10,66,BNDL_18Z27M,175.86,4,Affordable
CMP_BM7ZVN,PROD_G6KI0X,45907.86,4195,404,90166.39,3.62,CUST_ATDHGD,Basic,11,FLASH_CA5T0O,26,75,BNDL_UC04TZ,446.37,1,Durable
CMP_NH73P0,PROD_K57OCU,6281.06,2414,131,88664.37,1.34,CUST_ZDOZJQ,Standard,33,FLASH_XK8ROK,16,15,BNDL_0C9S8R,125.91,4,Stylish
CMP_8YXUU9,PROD_O44YQH,2079.9,3313,12,47608.28,4.37,CUST_OVBHQL,Standard,16,FLASH_K32BC4,68,41,BNDL_KUNPAX,367.67,4,Affordable
CMP_LX5NPW,PROD_KAFGUO,34331.51,479,753,3666.83,2.4,CUST_PYJDJA,Premium,28,FLASH_QMHYEU,12,158,BNDL_4R0WCG,87.87,4,Innovative
CMP_XHL35K,PROD_04LB6V,49334.77,33,566,38664.98,2.46,CUST_34RW4A,Premium,17,FLASH_AAD48E,39,193,BNDL_SE2YD7,54.92,2,Stylish
CMP_YI58EC,PROD_1E5KET,7652.21,4166,163,61233.96,4.94,CUST_DUDPJB,Standard,18,FLASH_SR6BWJ,19,136,BNDL_M9ZTGJ,276.35,4,Durable
CMP_Y8PYH0,PROD_G6CQP5,23052.62,3859,330,74744.63,3.96,CUST_U8UQCR,Standard,4,FLASH_6DCCPE,66,122,BNDL_MJDY0L,55.2,1,Durable
CMP_6UUWNG,PROD_IXTSEQ,23701.09,1781,479,70841.75,1.91,CUST_KKOA3Q,Premium,9,FLASH_XNP5A2,14,20,BNDL_98A6YK,94.51,3,Durable
CMP_260IR3,PROD_FIKGRI,37452.17,2006,381,95573.58,1.45,CUST_9BP3D5,Standard,25,FLASH_F17ZG1,64,52,BNDL_9XV9ID,471.11,3,Stylish
CMP_6379TP,PROD_JSVEQO,31776.46,4341,399,56818.52,2.92,CUST_YT1TUF,Standard,28,FLASH_5VY2AR,38,101,BNDL_X0DA1Z,280.83,3,Stylish
CMP_TTJHE0,PROD_S0D6XS,4031.16,2230,580,48190.72,3.37,CUST_CVE5VZ,Standard,11,FLASH_2B5TNU,53,35,BNDL_B3E3TT,421.51,1,Durable
CMP_XCMKPZ,PROD_OCRZ5I,31797.73,1078,677,46019.91,2.08,CUST_FBIF4J,Standard,30,FLASH_8THQWG,40,98,BNDL_Y2C3MV,247.22,1,Stylish
CMP_2TUH9H,PROD_DEG11O,11258.02,864,754,85205.16,2.99,CUST_VAA8IN,Premium,30,FLASH_DBJZN8,36,142,BNDL_CRXH99,82.09,3,Durable
CMP_WUOYI1,PROD_W1SE4Q,33552.63,3422,505,99152.25,3.7,CUST_9KYRA3,Basic,23,FLASH_ZT7K1S,65,124,BNDL_4U48E3,225.66,2,Affordable
CMP_0HNHK2,PROD_8C6M6O,41533.6,1491,521,47413.44,3.37,CUST_W3IPX2,Standard,7,FLASH_U624MA,29,184,BNDL_VJSG9J,258.78,3,Stylish
CMP_UQDU1V,PROD_Y0ITXR,26927.95,1045,659,25269.31,0.62,CUST_IXZ5HW,Premium,24,FLASH_Z22EJK,47,158,BNDL_VJSFST,409.2,1,Stylish
CMP_3FAOZM,PROD_IH2395,38608.33,3274,131,7478.58,1.26,CUST_MZWHSI,Premium,34,FLASH_PWSW0W,60,174,BNDL_IW9E58,238.54,1,Durable
CMP_YFOMXA,PROD_QDA1E8,16237.09,920,571,19864.05,2.09,CUST_ATMHMV,Standard,28,FLASH_SLIE0N,49,91,BNDL_P92M8V,93.11,3,Durable
CMP_TAZ035,PROD_KV3471,5049.31,3644,544,82045.56,0.67,CUST_FQF11T,Basic,34,FLASH_B7WYJO,66,197,BNDL_LEFL0C,127.4,1,Innovative
CMP_UW27H9,PROD_1GC38O,41319.78,3077,79,63829.08,2.16,CUST_7GCUBK,Premium,12,FLASH_S7LED7,49,180,BNDL_UZ3MSZ,337.22,1,Affordable
CMP_L0Y128,PROD_MQGCXN,18536.95,1487,749,58814.75,1.12,CUST_VJ9WF1,Premium,30,FLASH_EV8YK5,51,43,BNDL_DL2QJT,298.51,4,Durable
CMP_K1II0M,PROD_VF1R63,27934.69,3072,780,75067.04,1.31,CUST_MVX18H,Standard,1,FLASH_DRL7FZ,21,48,BNDL_OWPQ7N,250.8,3,Innovative
CMP_SYDBOY,PROD_BUVZCU,5894.44,786,905,63859.26,0.79,CUST_MVJR36,Standard,33,FLASH_5NKG0Q,20,52,BNDL_Z7WPOS,458.49,1,Innovative
CMP_KJN9G9,PROD_0SV92C,43055.46,1961,614,70581.31,2.38,CUST_H1OEBC,Standard,35,FLASH_9E31EY,55,131,BNDL_6EYOSO,458.27,4,Innovative
CMP_00WN59,PROD_H9MWOB,16488.47,2230,722,68615.3,3.52,CUST_5M4PCI,Premium,9,FLASH_DQHEWO,64,156,BNDL_YCH4K9,276.85,4,Durable
CMP_2KY73E,PROD_FGAJB5,30020.71,4337,61,81539.18,4.54,CUST_IPUO9K,Premium,18,FLASH_4YE59U,27,142,BNDL_6OYRGE,280.39,3,Durable
CMP_PVRMSI,PROD_ZL4XRL,8559.95,2518,144,32149.71,2.34,CUST_16ULOD,Standard,8,FLASH_ZTYS1G,32,82,BNDL_CZWXKJ,389.08,2,Affordable
CMP_1G8BXQ,PROD_ONMZFY,43523.79,4432,222,30094.05,4.51,CUST_W9OM8J,Standard,29,FLASH_KYX8J4,61,63,BNDL_AAOOZ0,481.01,1,Affordable
CMP_4CMTOB,PROD_5W5JWC,14858.4,760,53,61755.68,3.31,CUST_64RBM9,Basic,5,FLASH_JTL2PI,10,1,BNDL_ST7R5F,169.12,1,Durable
CMP_AJFSPC,PROD_PLDIII,21329.55,1990,634,60892.57,1.16,CUST_G5L6TT,Basic,24,FLASH_BZZYOA,52,160,BNDL_55WKW4,260.41,2,Stylish
CMP_MC088Y,PROD_92FK8W,24109.87,3021,213,98580.16,1.23,CUST_SC3GQK,Premium,9,FLASH_PH7264,23,142,BNDL_ZNXKEX,346.92,1,Durable
CMP_HN7KMR,PROD_V5OB66,10059.67,2733,863,17415.55,0.89,CUST_LYX5TU,Standard,7,FLASH_URWZ49,69,48,BNDL_441XAS,107.17,3,Affordable
CMP_994LV8,PROD_25KC0C,31139.43,2234,490,40225.22,2.36,CUST_DPVASU,Basic,27,FLASH_TLIJ91,67,113,BNDL_V8NUI3,459.59,4,Stylish
CMP_INCO2G,PROD_1M8HPQ,12329.23,283,367,15025.73,4.77,CUST_OXS6X3,Basic,31,FLASH_0LFT41,20,95,BNDL_LY1R9O,158.69,4,Stylish
CMP_UHAR7X,PROD_X2Y4MA,45437.13,1049,13,43777.55,1.8,CUST_ZHR09D,Premium,7,FLASH_6H2QER,47,170,BNDL_IOSELD,95.78,2,Durable
CMP_BHSRG0,PROD_KBQPUS,27118.8,2709,476,18474.52,3.82,CUST_F3G3DN,Premium,28,FLASH_BWKQBF,18,83,BNDL_ZEW21M,178.73,1,Innovative
CMP_BCW3J3,PROD_PXRCR7,39598.35,2136,250,86802.3,2.13,CUST_11NOOA,Basic,7,FLASH_LGX9CM,53,190,BNDL_J13L1Q,93.91,3,Affordable
CMP_MIBW91,PROD_K9WOEF,12993.45,2596,802,31101.46,4.91,CUST_ZE7E71,Premium,29,FLASH_8NIIEJ,25,3,BNDL_IMDQ9V,263.13,4,Stylish
CMP_7GSZ3G,PROD_QKZZDO,9091.62,4282,342,90729.54,3.82,CUST_4BITX8,Premium,18,FLASH_KLPKBU,67,40,BNDL_YO2IZM,205.17,1,Innovative
CMP_X5FZRX,PROD_XGO5DR,41330.68,2283,623,83563.27,3.62,CUST_SU42DE,Standard,23,FLASH_S4ZZ19,53,58,BNDL_55NJXJ,325.64,4,Stylish
CMP_XDNU9C,PROD_PHDGUV,49909.17,3363,640,26346.65,2.53,CUST_F4KF20,Basic,21,FLASH_D2R18H,63,157,BNDL_7K4Q00,439.11,4,Innovative
CMP_U8KO7M,PROD_909D5D,45031.22,3516,630,16562.79,3.32,CUST_WUUDQK,Basic,22,FLASH_LL0Y1D,45,141,BNDL_TUPZE8,172.63,2,Durable
CMP_N8TOIH,PROD_FPMICO,19333.89,1075,366,30077.63,4.0,CUST_EQ7KMP,Basic,5,FLASH_6PLUJW,37,141,BNDL_6XM4CG,67.8,2,Affordable
CMP_UQDZKY,PROD_N56FLG,22034.94,748,644,18173.6,3.89,CUST_CL5MEO,Standard,3,FLASH_A5RKW0,43,57,BNDL_V2W72T,484.98,3,Innovative
